Gene ID	Chromosome	Peak_start	Peak_end	annotation
AT5G10450	Chr5	3285804	3285813	Exon (AT5G10450.2/AT5G10450, exon 1 of 4)
AT5G10450	Chr5	3285915	3285954	Exon (AT5G10450.2/AT5G10450, exon 1 of 4)
AT5G10450	Chr5	3286034	3286087	Promoter
AT5G10455	Chr5	3287553	3287569	Promoter
AT5G10540	Chr5	3330135	3330153	Exon (AT5G10540.1/AT5G10540, exon 8 of 18)
AT5G10560	Chr5	3337129	3337142	Exon (AT5G10560.1/AT5G10560, exon 5 of 6)
AT5G01775	Chr5	3343400	3343443	Promoter
AT5G10860	Chr5	3429189	3429233	Exon (AT5G10860.1/AT5G10860, exon 6 of 6)
AT5G10860	Chr5	3430065	3430078	Promoter
AT5G10960	Chr5	3464578	3464653	5' UTR
AT5G10960	Chr5	3465524	3465537	3' UTR
AT5G10980	Chr5	3472644	3472711	Exon (AT5G10980.1/AT5G10980, exon 3 of 3)
AT5G10980	Chr5	3472866	3472897	Exon (AT5G10980.1/AT5G10980, exon 2 of 3)
AT5G11020	Chr5	3489179	3489191	5' UTR
AT5G11030	Chr5	3491872	3491876	Exon (AT5G11030.1/AT5G11030, exon 10 of 12)
AT5G11090	Chr5	3525086	3525093	Promoter
AT5G11130	Chr5	3542500	3542517	Promoter
AT5G11170	Chr5	3553336	3553377	5' UTR
AT5G11170	Chr5	3554821	3554842	Exon (AT5G11170.1/AT5G11170, exon 6 of 12)
AT5G11170	Chr5	3555947	3555958	Exon (AT5G11170.1/AT5G11170, exon 8 of 12)
AT5G11170	Chr5	3556066	3556088	Exon (AT5G11170.1/AT5G11170, exon 9 of 12)
AT5G11170	Chr5	3556327	3556366	Exon (AT5G11170.1/AT5G11170, exon 10 of 12)
AT5G11200	Chr5	3568624	3568634	Exon (AT5G11200.1/AT5G11200, exon 5 of 12)
AT5G11200	Chr5	3568649	3568675	Exon (AT5G11200.1/AT5G11200, exon 5 of 12)
AT5G11225	Chr5	3578335	3578364	Promoter
AT5G11325	Chr5	3617059	3617088	Promoter
AT5G11340	Chr5	3620450	3620463	Exon (AT5G11340.1/AT5G11340, exon 2 of 3)
AT5G11500	Chr5	3678443	3678453	Exon (AT5G11500.2/AT5G11500, exon 4 of 6)
AT5G11510	Chr5	3684052	3684066	Exon (AT5G11510.1/AT5G11510, exon 10 of 12)
AT5G11520	Chr5	3686245	3686263	Exon (AT5G11520.1/AT5G11520, exon 7 of 11)
AT5G11520	Chr5	3686655	3686676	Exon (AT5G11520.1/AT5G11520, exon 5 of 11)
AT5G11520	Chr5	3687169	3687186	Exon (AT5G11520.1/AT5G11520, exon 2 of 11)
AT5G11540	Chr5	3704007	3704019	Exon (AT5G11540.1/AT5G11540, exon 2 of 3)
AT5G11580	Chr5	3720467	3720481	Exon (AT5G11580.1/AT5G11580, exon 5 of 5)
AT5G11680	Chr5	3759528	3759552	Exon (AT5G11680.1/AT5G11680, exon 2 of 6)
AT5G11700	Chr5	3769321	3769334	Intron (AT5G11700.2/AT5G11700, intron 3 of 21)
AT5G11740	Chr5	3784315	3784339	5' UTR
AT5G11740	Chr5	3784347	3784392	Promoter
AT5G11740	Chr5	3784454	3784471	Exon (AT5G11740.1/AT5G11740, exon 1 of 1)
AT5G11740	Chr5	3784476	3784514	3' UTR
AT5G11770	Chr5	3791176	3791230	Exon (AT5G11770.1/AT5G11770, exon 2 of 2)
AT5G11770	Chr5	3792644	3792669	Promoter
AT5G11770	Chr5	3792730	3792773	Promoter
AT5G11960	Chr5	3859394	3859409	Exon (AT5G11960.1/AT5G11960, exon 8 of 9)
AT5G11960	Chr5	3859584	3859589	Exon (AT5G11960.1/AT5G11960, exon 7 of 9)
AT5G11980	Chr5	3869447	3869458	Intron (AT5G11980.1/AT5G11980, intron 10 of 11)
AT5G12020	Chr5	3882956	3882970	5' UTR
AT5G12040	Chr5	3885982	3886000	Exon (AT5G12040.1/AT5G12040, exon 3 of 10)
AT5G12090	Chr5	3910371	3910386	Exon (AT5G12090.1/AT5G12090, exon 2 of 2)
AT5G12140	Chr5	3923305	3923337	Exon (AT5G12140.1/AT5G12140, exon 2 of 3)
AT5G12140	Chr5	3923386	3923434	Exon (AT5G12140.1/AT5G12140, exon 2 of 3)
AT5G12140	Chr5	3923464	3923481	Exon (AT5G12140.1/AT5G12140, exon 2 of 3)
AT5G12140	Chr5	3923817	3923855	Promoter
AT5G12250	Chr5	3961696	3961704	Exon (AT5G12250.1/AT5G12250, exon 4 of 4)
AT5G12390	Chr5	4011158	4011171	Exon (AT5G12390.1/AT5G12390, exon 4 of 5)
AT5G12470	Chr5	4045874	4045897	Exon (AT5G12470.1/AT5G12470, exon 3 of 8)
AT5G12860	Chr5	4061069	4061081	Exon (AT5G12860.1/AT5G12860, exon 1 of 3)
AT5G12860	Chr5	4061749	4061854	Promoter
AT5G12960	Chr5	4098152	4098167	Promoter
AT5G13030	Chr5	4134665	4134697	Exon (AT5G13030.1/AT5G13030, exon 4 of 8)
AT5G13120	Chr5	4164457	4164494	Promoter
AT5G13120	Chr5	4164548	4164565	Promoter
AT5G13230	Chr5	4224791	4224801	Exon (AT5G13230.1/AT5G13230, exon 1 of 1)
AT5G13240	Chr5	4226967	4226982	Exon (AT5G13240.3/AT5G13240, exon 3 of 11)
AT5G13280	Chr5	4249567	4249579	Promoter
AT5G13360	Chr5	4286003	4286020	Exon (AT5G13360.3/AT5G13360, exon 6 of 6)
AT5G13370	Chr5	4289006	4289018	Exon (AT5G13370.1/AT5G13370, exon 5 of 5)
AT5G13380	Chr5	4291937	4291949	Exon (AT5G13380.1/AT5G13380, exon 6 of 6)
AT5G13410	Chr5	4301241	4301253	Intron (AT5G13410.2/AT5G13410, intron 3 of 8)
AT5G13420	Chr5	4303560	4303567	Exon (AT5G13420.1/AT5G13420, exon 3 of 7)
AT5G13420	Chr5	4304037	4304041	Promoter
AT5G13430	Chr5	4305794	4305803	Exon (AT5G13430.1/AT5G13430, exon 2 of 2)
AT5G13430	Chr5	4305925	4305964	Exon (AT5G13430.1/AT5G13430, exon 2 of 2)
AT5G13440	Chr5	4308500	4308526	Exon (AT5G13440.1/AT5G13440, exon 2 of 2)
AT5G13440	Chr5	4308809	4308846	Exon (AT5G13440.1/AT5G13440, exon 2 of 2)
AT5G13450	Chr5	4310858	4310869	Exon (AT5G13450.1/AT5G13450, exon 5 of 6)
AT5G13450	Chr5	4310952	4310958	Exon (AT5G13450.1/AT5G13450, exon 4 of 6)
AT5G13450	Chr5	4311855	4311889	Promoter
AT5G13480	Chr5	4329612	4329624	Exon (AT5G13480.1/AT5G13480, exon 9 of 18)
AT5G02095	Chr5	4341327	4341363	Promoter
AT5G02095	Chr5	4341434	4341453	Promoter
AT5G13570	Chr5	4368172	4368186	Exon (AT5G13570.1/AT5G13570, exon 3 of 8)
AT5G13570	Chr5	4370257	4370273	3' UTR
AT5G13630	Chr5	4388818	4388824	Exon (AT5G13630.1/AT5G13630, exon 3 of 5)
AT5G13630	Chr5	4388856	4388860	Exon (AT5G13630.1/AT5G13630, exon 3 of 5)
AT5G13630	Chr5	4389307	4389332	Exon (AT5G13630.1/AT5G13630, exon 3 of 5)
AT5G13630	Chr5	4389861	4389891	Exon (AT5G13630.1/AT5G13630, exon 3 of 5)
AT5G13630	Chr5	4391479	4391505	Exon (AT5G13630.1/AT5G13630, exon 1 of 5)
AT5G13630	Chr5	4391968	4391995	Promoter
AT5G13660	Chr5	4404931	4404944	5' UTR
AT5G13710	Chr5	4425311	4425343	Exon (AT5G13710.1/AT5G13710, exon 7 of 14)
AT5G13710	Chr5	4425508	4425532	Exon (AT5G13710.1/AT5G13710, exon 6 of 14)
AT5G13740	Chr5	4433632	4433650	Exon (AT5G13740.2/AT5G13740, exon 6 of 16)
AT5G13760	Chr5	4443002	4443016	Exon (AT5G13760.1/AT5G13760, exon 3 of 5)
AT5G13840	Chr5	4471083	4471121	Promoter
AT5G13850	Chr5	4472129	4472139	Exon (AT5G13850.1/AT5G13850, exon 3 of 4)
AT5G13930	Chr5	4489041	4489058	Exon (AT5G13930.1/AT5G13930, exon 2 of 2)
AT5G13930	Chr5	4489385	4489404	Exon (AT5G13930.1/AT5G13930, exon 2 of 2)
AT5G13950	Chr5	4498121	4498128	Exon (AT5G13950.1/AT5G13950, exon 9 of 11)
AT5G13970	Chr5	4507559	4507575	Promoter
AT5G13980	Chr5	4508662	4508686	Promoter
AT5G13980	Chr5	4511799	4511813	Exon (AT5G13980.1/AT5G13980, exon 16 of 29)
AT5G14030	Chr5	4526954	4526963	Promoter
AT5G14030	Chr5	4527012	4527060	Promoter
AT5G14030	Chr5	4527619	4527656	Exon (AT5G14030.1/AT5G14030, exon 3 of 6)
AT5G14030	Chr5	4527860	4527879	Exon (AT5G14030.1/AT5G14030, exon 4 of 6)
AT5G14035	Chr5	4530516	4530547	Promoter
AT5G14120	Chr5	4557766	4557790	Exon (AT5G14120.1/AT5G14120, exon 2 of 3)
AT5G14200	Chr5	4577791	4577824	3' UTR
AT5G14250	Chr5	4598361	4598375	Promoter
AT5G14260	Chr5	4601953	4601989	Exon (AT5G14260.1/AT5G14260, exon 3 of 12)
AT5G14260	Chr5	4602665	4602697	Exon (AT5G14260.1/AT5G14260, exon 6 of 12)
AT5G14320	Chr5	4617957	4618005	3' UTR
AT5G14320	Chr5	4618234	4618242	Exon (AT5G14320.1/AT5G14320, exon 2 of 3)
AT5G14320	Chr5	4618339	4618374	Exon (AT5G14320.1/AT5G14320, exon 2 of 3)
AT5G14320	Chr5	4618386	4618422	Exon (AT5G14320.1/AT5G14320, exon 2 of 3)
AT5G14320	Chr5	4618657	4618705	Promoter
AT5G14330	Chr5	4619975	4619978	Exon (AT5G14330.1/AT5G14330, exon 2 of 2)
AT5G14330	Chr5	4620006	4620032	Exon (AT5G14330.1/AT5G14330, exon 2 of 2)
AT5G14345	Chr5	4626378	4626395	Promoter
AT5G14480	Chr5	4669012	4669028	Exon (AT5G14480.1/AT5G14480, exon 2 of 2)
AT5G14490	Chr5	4670561	4670574	3' UTR
AT5G02255	Chr5	4690392	4690408	Promoter
AT5G14740	Chr5	4760735	4760767	Exon (AT5G14740.3/AT5G14740, exon 4 of 10)
AT5G14740	Chr5	4760805	4760861	Exon (AT5G14740.3/AT5G14740, exon 4 of 10)
AT5G14740	Chr5	4761018	4761033	Exon (AT5G14740.3/AT5G14740, exon 5 of 10)
AT5G14740	Chr5	4761174	4761249	Exon (AT5G14740.3/AT5G14740, exon 6 of 10)
AT5G14740	Chr5	4761804	4761821	Exon (AT5G14740.3/AT5G14740, exon 8 of 10)
AT5G14740	Chr5	4761961	4761971	Exon (AT5G14740.3/AT5G14740, exon 9 of 10)
AT5G14740	Chr5	4762019	4762045	Exon (AT5G14740.3/AT5G14740, exon 9 of 10)
AT5G14740	Chr5	4762236	4762275	Exon (AT5G14740.3/AT5G14740, exon 10 of 10)
AT5G14740	Chr5	4762282	4762282	Exon (AT5G14740.3/AT5G14740, exon 10 of 10)
AT5G14740	Chr5	4762289	4762318	3' UTR
AT5G14740	Chr5	4762343	4762393	3' UTR
AT5G14780	Chr5	4777797	4777817	Exon (AT5G14780.1/AT5G14780, exon 2 of 5)
AT5G14780	Chr5	4777873	4777888	Exon (AT5G14780.1/AT5G14780, exon 2 of 5)
AT5G14780	Chr5	4777931	4777934	Exon (AT5G14780.1/AT5G14780, exon 2 of 5)
AT5G14780	Chr5	4778063	4778080	Exon (AT5G14780.1/AT5G14780, exon 3 of 5)
AT5G14780	Chr5	4778107	4778117	Exon (AT5G14780.1/AT5G14780, exon 3 of 5)
AT5G14910	Chr5	4823855	4823926	Promoter
AT5G14910	Chr5	4823994	4824024	Promoter
AT5G14930	Chr5	4830599	4830609	3' UTR
AT5G15020	Chr5	4863342	4863354	Exon (AT5G15020.1/AT5G15020, exon 11 of 23)
AT5G15020	Chr5	4864592	4864608	Exon (AT5G15020.1/AT5G15020, exon 6 of 23)
AT5G15090	Chr5	4889680	4889686	Exon (AT5G15090.2/AT5G15090, exon 6 of 7)
AT5G15090	Chr5	4889843	4889870	Exon (AT5G15090.2/AT5G15090, exon 6 of 7)
AT5G15090	Chr5	4890388	4890415	Exon (AT5G15090.2/AT5G15090, exon 4 of 7)
AT5G15175	Chr5	4929596	4929615	Promoter
AT5G15200	Chr5	4935185	4935236	Exon (AT5G15200.1/AT5G15200, exon 3 of 3)
AT5G15200	Chr5	4935304	4935308	3' UTR
AT5G15200	Chr5	4935663	4935699	Exon (AT5G15200.1/AT5G15200, exon 2 of 3)
AT5G15200	Chr5	4935929	4935979	Promoter
AT5G15230	Chr5	4945456	4945465	Exon (AT5G15230.1/AT5G15230, exon 3 of 4)
AT5G15230	Chr5	4945844	4945845	Exon (AT5G15230.1/AT5G15230, exon 4 of 4)
AT5G15230	Chr5	4945954	4946009	Exon (AT5G15230.1/AT5G15230, exon 4 of 4)
AT5G15320	Chr5	4977851	4977866	Promoter
AT5G15320	Chr5	4978124	4978140	Intron (AT5G15320.1/AT5G15320, intron 2 of 2)
AT5G15320	Chr5	4978611	4978616	Exon (AT5G15320.1/AT5G15320, exon 3 of 3)
AT5G15360	Chr5	4988833	4988847	Promoter
AT5G15430	Chr5	5011352	5011365	Exon (AT5G15430.1/AT5G15430, exon 2 of 2)
AT5G15450	Chr5	5017731	5017749	Exon (AT5G15450.1/AT5G15450, exon 2 of 9)
AT5G15450	Chr5	5018070	5018126	Promoter
AT5G15530	Chr5	5039799	5039847	Exon (AT5G15530.1/AT5G15530, exon 4 of 7)
AT5G15650	Chr5	5092340	5092341	Promoter
AT5G15650	Chr5	5093256	5093292	Exon (AT5G15650.1/AT5G15650, exon 2 of 4)
AT5G15650	Chr5	5093590	5093621	Exon (AT5G15650.1/AT5G15650, exon 3 of 4)
AT5G15780	Chr5	5145402	5145421	Exon (AT5G15780.1/AT5G15780, exon 2 of 2)
AT5G15960	Chr5	5210036	5210048	Promoter
AT5G15960	Chr5	5210223	5210256	Exon (AT5G15960.1/AT5G15960, exon 2 of 3)
AT5G15960	Chr5	5210424	5210474	3' UTR
AT5G15970	Chr5	5211998	5212022	Promoter
AT5G15970	Chr5	5212184	5212222	Promoter
AT5G15970	Chr5	5212242	5212252	Exon (AT5G15970.1/AT5G15970, exon 2 of 3)
AT5G15970	Chr5	5212367	5212440	Exon (AT5G15970.1/AT5G15970, exon 3 of 3)
AT5G16010	Chr5	5228283	5228309	Exon (AT5G16010.1/AT5G16010, exon 1 of 2)
AT5G16010	Chr5	5228548	5228551	Exon (AT5G16010.1/AT5G16010, exon 2 of 2)
AT5G16050	Chr5	5244801	5244806	Exon (AT5G16050.1/AT5G16050, exon 3 of 5)
AT5G16050	Chr5	5245021	5245035	Exon (AT5G16050.1/AT5G16050, exon 2 of 5)
AT5G16050	Chr5	5245072	5245087	Exon (AT5G16050.1/AT5G16050, exon 2 of 5)
AT5G16050	Chr5	5245117	5245138	Exon (AT5G16050.1/AT5G16050, exon 2 of 5)
AT5G16050	Chr5	5245290	5245317	Exon (AT5G16050.1/AT5G16050, exon 2 of 5)
AT5G16130	Chr5	5269149	5269174	Exon (AT5G16130.1/AT5G16130, exon 3 of 6)
AT5G16150	Chr5	5273392	5273413	Exon (AT5G16150.2/AT5G16150, exon 3 of 14)
AT5G16150	Chr5	5273501	5273541	Exon (AT5G16150.2/AT5G16150, exon 4 of 14)
AT5G16150	Chr5	5275321	5275338	Exon (AT5G16150.2/AT5G16150, exon 13 of 14)
AT5G16200	Chr5	5290266	5290281	5' UTR
AT5G16210	Chr5	5293370	5293385	Exon (AT5G16210.1/AT5G16210, exon 11 of 19)
AT5G16280	Chr5	5325768	5325779	Exon (AT5G16280.1/AT5G16280, exon 21 of 28)
AT5G16280	Chr5	5331086	5331091	Exon (AT5G16280.1/AT5G16280, exon 2 of 28)
AT5G16280	Chr5	5331183	5331187	Exon (AT5G16280.1/AT5G16280, exon 1 of 28)
AT5G16340	Chr5	5349676	5349695	Exon (AT5G16340.1/AT5G16340, exon 1 of 1)
AT5G16370	Chr5	5357245	5357273	Exon (AT5G16370.1/AT5G16370, exon 1 of 1)
AT5G16370	Chr5	5358197	5358230	Exon (AT5G16370.1/AT5G16370, exon 1 of 1)
AT5G16370	Chr5	5358237	5358251	Exon (AT5G16370.1/AT5G16370, exon 1 of 1)
AT5G16390	Chr5	5361312	5361331	3' UTR
AT5G16390	Chr5	5361856	5361887	Exon (AT5G16390.1/AT5G16390, exon 4 of 7)
AT5G16390	Chr5	5362186	5362194	Exon (AT5G16390.1/AT5G16390, exon 3 of 7)
AT5G02565	Chr5	5449109	5449154	Promoter
AT5G16660	Chr5	5465926	5465929	Exon (AT5G16660.1/AT5G16660, exon 4 of 4)
AT5G16660	Chr5	5466239	5466247	Exon (AT5G16660.1/AT5G16660, exon 3 of 4)
AT5G16660	Chr5	5466321	5466335	Exon (AT5G16660.1/AT5G16660, exon 3 of 4)
AT5G16660	Chr5	5466415	5466429	Exon (AT5G16660.1/AT5G16660, exon 2 of 4)
AT5G16710	Chr5	5484075	5484109	Exon (AT5G16710.1/AT5G16710, exon 3 of 6)
AT5G16770	Chr5	5515325	5515342	Exon (AT5G16770.1/AT5G16770, exon 2 of 4)
AT5G16840	Chr5	5537376	5537389	Exon (AT5G16840.1/AT5G16840, exon 4 of 5)
AT5G16870	Chr5	5547116	5547131	Intron (AT5G16870.1/AT5G16870, intron 7 of 7)
AT5G16970	Chr5	5576643	5576663	Exon (AT5G16970.1/AT5G16970, exon 5 of 5)
AT5G16970	Chr5	5577778	5577782	Promoter
AT5G16980	Chr5	5579960	5579978	Exon (AT5G16980.1/AT5G16980, exon 2 of 4)
AT5G16980	Chr5	5580365	5580385	5' UTR
AT5G16980	Chr5	5580682	5580683	5' UTR
AT5G16990	Chr5	5582057	5582070	Exon (AT5G16990.1/AT5G16990, exon 5 of 5)
AT5G16990	Chr5	5582698	5582699	Exon (AT5G16990.1/AT5G16990, exon 3 of 5)
AT5G17000	Chr5	5585831	5585850	Exon (AT5G17000.1/AT5G17000, exon 3 of 5)
AT5G17000	Chr5	5586787	5586789	Promoter
AT5G17020	Chr5	5600167	5600180	Exon (AT5G17020.1/AT5G17020, exon 22 of 32)
AT5G17020	Chr5	5600990	5601017	Intron (AT5G17020.1/AT5G17020, intron 25 of 31)
AT5G17165	Chr5	5644851	5644866	Intron (AT5G17165.1/AT5G17165, intron 1 of 1)
AT5G17190	Chr5	5652414	5652518	Promoter
AT5G17230	Chr5	5660846	5660877	Exon (AT5G17230.1/AT5G17230, exon 4 of 7)
AT5G17230	Chr5	5661940	5661989	Exon (AT5G17230.1/AT5G17230, exon 2 of 7)
AT5G17230	Chr5	5662031	5662050	Exon (AT5G17230.1/AT5G17230, exon 2 of 7)
AT5G17250	Chr5	5671421	5671435	Intron (AT5G17250.1/AT5G17250, intron 11 of 18)
AT5G02675	Chr5	5674652	5674675	Promoter
AT5G17310	Chr5	5697128	5697163	Exon (AT5G17310.2/AT5G17310, exon 18 of 19)
AT5G17310	Chr5	5697854	5697888	Exon (AT5G17310.2/AT5G17310, exon 14 of 19)
AT5G17460	Chr5	5759428	5759530	5' UTR
AT5G17520	Chr5	5774998	5775008	5' UTR
AT5G17520	Chr5	5775150	5775155	5' UTR
AT5G17523	Chr5	5776518	5776541	Exon (AT5G17523.1/AT5G17523, exon 3 of 4)
AT5G17523	Chr5	5776746	5776750	Exon (AT5G17523.1/AT5G17523, exon 2 of 4)
AT5G17523	Chr5	5777008	5777009	Promoter
AT5G17523	Chr5	5777057	5777068	Promoter
AT5G17560	Chr5	5788694	5788727	Promoter
AT5G17670	Chr5	5821178	5821189	Promoter
AT5G17700	Chr5	5832510	5832525	Exon (AT5G17700.1/AT5G17700, exon 3 of 9)
AT5G17770	Chr5	5866172	5866179	Exon (AT5G17770.1/AT5G17770, exon 2 of 9)
AT5G17770	Chr5	5866380	5866429	Promoter
AT5G17780	Chr5	5867315	5867325	3' UTR
AT5G17790	Chr5	5872598	5872612	Promoter
AT5G17810	Chr5	5882647	5882663	5' UTR
AT5G17840	Chr5	5896185	5896224	Exon (AT5G17840.1/AT5G17840, exon 2 of 3)
AT5G17860	Chr5	5902764	5902765	Exon (AT5G17860.2/AT5G17860, exon 2 of 2)
AT5G17860	Chr5	5902767	5902783	Exon (AT5G17860.2/AT5G17860, exon 2 of 2)
AT5G17860	Chr5	5904286	5904289	Promoter
AT5G17870	Chr5	5907860	5907882	Promoter
AT5G17870	Chr5	5907904	5907947	Promoter
AT5G17870	Chr5	5907967	5908007	Promoter
AT5G17870	Chr5	5908026	5908036	Promoter
AT5G17890	Chr5	5917322	5917336	Promoter
AT5G17900	Chr5	5925697	5925726	Exon (AT5G17900.1/AT5G17900, exon 2 of 3)
AT5G17910	Chr5	5928581	5928593	Exon (AT5G17910.1/AT5G17910, exon 2 of 3)
AT5G17920	Chr5	5935826	5935867	Exon (AT5G17920.1/AT5G17920, exon 2 of 12)
AT5G17920	Chr5	5935948	5935982	Exon (AT5G17920.1/AT5G17920, exon 2 of 12)
AT5G17920	Chr5	5936619	5936693	Exon (AT5G17920.1/AT5G17920, exon 4 of 12)
AT5G17920	Chr5	5936800	5936819	Exon (AT5G17920.1/AT5G17920, exon 5 of 12)
AT5G17920	Chr5	5936947	5936989	Exon (AT5G17920.1/AT5G17920, exon 5 of 12)
AT5G17920	Chr5	5937121	5937132	Exon (AT5G17920.1/AT5G17920, exon 5 of 12)
AT5G17920	Chr5	5937317	5937338	Exon (AT5G17920.1/AT5G17920, exon 6 of 12)
AT5G17920	Chr5	5937830	5937856	Exon (AT5G17920.1/AT5G17920, exon 8 of 12)
AT5G17920	Chr5	5938095	5938095	Exon (AT5G17920.1/AT5G17920, exon 9 of 12)
AT5G17920	Chr5	5938241	5938264	Exon (AT5G17920.1/AT5G17920, exon 10 of 12)
AT5G17920	Chr5	5938399	5938432	Exon (AT5G17920.1/AT5G17920, exon 10 of 12)
AT5G17920	Chr5	5938558	5938590	Exon (AT5G17920.1/AT5G17920, exon 11 of 12)
AT5G17920	Chr5	5938667	5938702	Exon (AT5G17920.1/AT5G17920, exon 11 of 12)
AT5G17920	Chr5	5938852	5938880	Exon (AT5G17920.1/AT5G17920, exon 12 of 12)
AT5G17920	Chr5	5938932	5938949	Exon (AT5G17920.1/AT5G17920, exon 12 of 12)
AT5G17970	Chr5	5949927	5949942	Exon (AT5G17970.1/AT5G17970, exon 2 of 4)
AT5G18110	Chr5	5990057	5990086	Exon (AT5G18110.1/AT5G18110, exon 2 of 6)
AT5G18230	Chr5	6025702	6025715	Intron (AT5G18230.1/AT5G18230, intron 3 of 15)
AT5G18380	Chr5	6090283	6090287	Exon (AT5G18380.1/AT5G18380, exon 1 of 1)
AT5G18380	Chr5	6090390	6090438	Promoter
AT5G18380	Chr5	6090455	6090470	Promoter
AT5G18380	Chr5	6090496	6090581	Promoter
AT5G18400	Chr5	6094017	6094042	Exon (AT5G18400.1/AT5G18400, exon 4 of 9)
AT5G18520	Chr5	6145005	6145017	5' UTR
AT5G18520	Chr5	6145215	6145244	Promoter
AT5G18560	Chr5	6165728	6165738	Promoter
AT5G18580	Chr5	6177196	6177204	Exon (AT5G18580.1/AT5G18580, exon 9 of 12)
AT5G02905	Chr5	6177828	6177878	Promoter
AT5G18590	Chr5	6179413	6179419	Exon (AT5G18590.2/AT5G18590, exon 14 of 17)
AT5G18620	Chr5	6201146	6201153	Exon (AT5G18620.1/AT5G18620, exon 4 of 25)
AT5G18620	Chr5	6201246	6201248	Exon (AT5G18620.1/AT5G18620, exon 3 of 25)
AT5G18660	Chr5	6220982	6221009	Exon (AT5G18660.1/AT5G18660, exon 1 of 1)
AT5G18660	Chr5	6222051	6222087	Promoter
AT5G18755	Chr5	6258187	6258216	Promoter
AT5G18970	Chr5	6334409	6334424	Promoter
AT5G18980	Chr5	6335879	6335896	Exon (AT5G18980.1/AT5G18980, exon 4 of 5)
AT5G19060	Chr5	6373823	6373836	Exon (AT5G19060.1/AT5G19060, exon 1 of 1)
AT5G19095	Chr5	6401276	6401309	Promoter
AT5G19140	Chr5	6423492	6423554	Promoter
AT5G19140	Chr5	6425455	6425455	Exon (AT5G19140.1/AT5G19140, exon 3 of 5)
AT5G19150	Chr5	6428267	6428282	Promoter
AT5G19210	Chr5	6463805	6463817	3' UTR
AT5G19220	Chr5	6464929	6464949	Exon (AT5G19220.1/AT5G19220, exon 10 of 15)
AT5G19250	Chr5	6472017	6472054	Promoter
AT5G19250	Chr5	6472378	6472380	Exon (AT5G19250.1/AT5G19250, exon 2 of 2)
AT5G19350	Chr5	6519889	6519903	Exon (AT5G19350.1/AT5G19350, exon 2 of 8)
AT5G19400	Chr5	6543273	6543283	Exon (AT5G19400.4/AT5G19400, exon 6 of 9)
AT5G19430	Chr5	6554047	6554064	5' UTR
AT5G19440	Chr5	6557307	6557313	Exon (AT5G19440.1/AT5G19440, exon 3 of 6)
AT5G19440	Chr5	6557827	6557868	Exon (AT5G19440.1/AT5G19440, exon 5 of 6)
AT5G19470	Chr5	6568479	6568496	Exon (AT5G19470.2/AT5G19470, exon 8 of 8)
AT5G19500	Chr5	6581875	6581948	3' UTR
AT5G19510	Chr5	6582125	6582128	Exon (AT5G19510.1/AT5G19510, exon 5 of 6)
AT5G19550	Chr5	6599019	6599023	Exon (AT5G19550.1/AT5G19550, exon 4 of 12)
AT5G19550	Chr5	6599148	6599152	Exon (AT5G19550.1/AT5G19550, exon 5 of 12)
AT5G19590	Chr5	6611840	6611852	Promoter
AT5G19590	Chr5	6611994	6612043	Promoter
AT5G19690	Chr5	6652743	6652763	5' UTR
AT5G19760	Chr5	6679955	6679958	Exon (AT5G19760.1/AT5G19760, exon 5 of 6)
AT5G19760	Chr5	6680468	6680487	Exon (AT5G19760.1/AT5G19760, exon 4 of 6)
AT5G19770	Chr5	6683845	6683905	Exon (AT5G19770.1/AT5G19770, exon 3 of 5)
AT5G19770	Chr5	6684113	6684163	Exon (AT5G19770.1/AT5G19770, exon 2 of 5)
AT5G19770	Chr5	6684165	6684183	Exon (AT5G19770.1/AT5G19770, exon 2 of 5)
AT5G19780	Chr5	6687425	6687426	Promoter
AT5G19780	Chr5	6688102	6688117	Exon (AT5G19780.1/AT5G19780, exon 4 of 5)
AT5G19780	Chr5	6688149	6688153	Exon (AT5G19780.1/AT5G19780, exon 4 of 5)
AT5G19780	Chr5	6688169	6688183	Exon (AT5G19780.1/AT5G19780, exon 4 of 5)
AT5G19780	Chr5	6688292	6688340	Exon (AT5G19780.1/AT5G19780, exon 4 of 5)
AT5G19860	Chr5	6715768	6715788	Promoter
AT5G19860	Chr5	6715798	6715829	Promoter
AT5G19940	Chr5	6740032	6740048	Promoter
AT5G19940	Chr5	6740362	6740383	Exon (AT5G19940.1/AT5G19940, exon 3 of 4)
AT5G19940	Chr5	6740548	6740549	Exon (AT5G19940.1/AT5G19940, exon 4 of 4)
AT5G19940	Chr5	6740561	6740574	Exon (AT5G19940.1/AT5G19940, exon 4 of 4)
AT5G19990	Chr5	6752878	6752905	Exon (AT5G19990.1/AT5G19990, exon 3 of 10)
AT5G19990	Chr5	6752945	6752951	Exon (AT5G19990.1/AT5G19990, exon 3 of 10)
AT5G19990	Chr5	6753029	6753048	Exon (AT5G19990.1/AT5G19990, exon 4 of 10)
AT5G19990	Chr5	6753420	6753431	Exon (AT5G19990.1/AT5G19990, exon 5 of 10)
AT5G19990	Chr5	6753516	6753521	Exon (AT5G19990.1/AT5G19990, exon 6 of 10)
AT5G19990	Chr5	6753668	6753679	Exon (AT5G19990.1/AT5G19990, exon 6 of 10)
AT5G19990	Chr5	6754020	6754046	Exon (AT5G19990.1/AT5G19990, exon 7 of 10)
