Gene ID	Chromosome	Peak_start	Peak_end	annotation
AT5G09530	Chr5	2960392	2960394	Exon (AT5G09530.1/AT5G09530, exon 1 of 1)
AT5G09530	Chr5	2960495	2960511	Exon (AT5G09530.1/AT5G09530, exon 1 of 1)
AT5G09530	Chr5	2960942	2960954	Promoter
AT5G09585	Chr5	2975144	2975207	Promoter
AT5G09590	Chr5	2976195	2976219	Exon (AT5G09590.1/AT5G09590, exon 3 of 6)
AT5G09590	Chr5	2976315	2976324	Exon (AT5G09590.1/AT5G09590, exon 4 of 6)
AT5G09600	Chr5	2979975	2980005	Exon (AT5G09600.3/AT5G09600, exon 4 of 5)
AT5G09600	Chr5	2980111	2980111	Exon (AT5G09600.3/AT5G09600, exon 5 of 5)
AT5G09600	Chr5	2980356	2980383	Exon (AT5G09600.3/AT5G09600, exon 5 of 5)
AT5G09650	Chr5	2992384	2992395	Exon (AT5G09650.1/AT5G09650, exon 2 of 6)
AT5G09650	Chr5	2992851	2992860	Promoter
AT5G09660	Chr5	2993681	2993714	3' UTR
AT5G09660	Chr5	2994824	2994838	Exon (AT5G09660.1/AT5G09660, exon 3 of 8)
AT5G09700	Chr5	3005358	3005402	Promoter
AT5G09700	Chr5	3005435	3005494	Promoter
AT5G09720	Chr5	3014067	3014067	Promoter
AT5G09730	Chr5	3015024	3015069	3' UTR
AT5G09730	Chr5	3015088	3015172	3' UTR
AT5G09740	Chr5	3024249	3024262	Intron (AT5G09740.1/AT5G09740, intron 1 of 8)
AT5G09760	Chr5	3032483	3032513	Promoter
AT5G09810	Chr5	3053056	3053090	Exon (AT5G09810.1/AT5G09810, exon 3 of 5)
AT5G09810	Chr5	3053461	3053498	Exon (AT5G09810.1/AT5G09810, exon 4 of 5)
AT5G09810	Chr5	3053782	3053834	Exon (AT5G09810.1/AT5G09810, exon 4 of 5)
AT5G09860	Chr5	3067994	3068006	Exon (AT5G09860.2/AT5G09860, exon 7 of 20)
AT5G09900	Chr5	3089930	3089939	Exon (AT5G09900.2/AT5G09900, exon 9 of 11)
AT5G09960	Chr5	3107158	3107177	5' UTR
AT5G10130	Chr5	3171710	3171723	Exon (AT5G10130.1/AT5G10130, exon 2 of 2)
AT5G01675	Chr5	3177479	3177492	Intron (AT5G01675.3/AT5G01675, intron 1 of 1)
AT5G10160	Chr5	3185926	3185948	Promoter
AT5G10170	Chr5	3187919	3187935	Exon (AT5G10170.1/AT5G10170, exon 8 of 10)
AT5G10210	Chr5	3206444	3206452	Promoter
AT5G10235	Chr5	3212372	3212378	Promoter
AT5G10340	Chr5	3253209	3253227	Promoter
AT5G10340	Chr5	3253241	3253262	Promoter
AT5G10360	Chr5	3258880	3258922	Exon (AT5G10360.1/AT5G10360, exon 6 of 6)
AT5G10360	Chr5	3259166	3259201	Exon (AT5G10360.1/AT5G10360, exon 5 of 6)
AT5G10360	Chr5	3259252	3259264	Exon (AT5G10360.1/AT5G10360, exon 5 of 6)
AT5G10360	Chr5	3259290	3259324	Exon (AT5G10360.1/AT5G10360, exon 5 of 6)
AT5G10400	Chr5	3270495	3270550	Promoter
AT5G10400	Chr5	3270629	3270645	Promoter
AT5G10430	Chr5	3278080	3278184	Promoter
AT5G10450	Chr5	3285397	3285410	Exon (AT5G10450.2/AT5G10450, exon 2 of 4)
AT5G10450	Chr5	3285422	3285443	Exon (AT5G10450.2/AT5G10450, exon 2 of 4)
AT5G10450	Chr5	3285900	3285955	Exon (AT5G10450.2/AT5G10450, exon 1 of 4)
AT5G10450	Chr5	3286020	3286061	Promoter
AT5G10540	Chr5	3329557	3329586	Exon (AT5G10540.1/AT5G10540, exon 6 of 18)
AT5G10560	Chr5	3337129	3337141	Exon (AT5G10560.1/AT5G10560, exon 5 of 6)
AT5G01775	Chr5	3343402	3343443	Promoter
AT5G01775	Chr5	3343616	3343670	Promoter
AT5G10690	Chr5	3374496	3374508	Exon (AT5G10690.2/AT5G10690, exon 11 of 13)
AT5G10720	Chr5	3387239	3387251	Exon (AT5G10720.1/AT5G10720, exon 2 of 13)
AT5G01835	Chr5	3424932	3424943	Promoter
AT5G10840	Chr5	3427771	3427782	Promoter
AT5G10960	Chr5	3464583	3464646	Promoter
AT5G11000	Chr5	3480067	3480085	Exon (AT5G11000.1/AT5G11000, exon 1 of 1)
AT5G11000	Chr5	3480294	3480307	Promoter
AT5G11020	Chr5	3489178	3489192	5' UTR
AT5G01845	Chr5	3522156	3522161	Promoter
AT5G11110	Chr5	3536765	3536778	Exon (AT5G11110.1/AT5G11110, exon 2 of 13)
AT5G11170	Chr5	3553269	3553276	Promoter
AT5G11170	Chr5	3553361	3553396	5' UTR
AT5G11170	Chr5	3554343	3554383	Exon (AT5G11170.1/AT5G11170, exon 4 of 12)
AT5G11170	Chr5	3554390	3554397	Exon (AT5G11170.1/AT5G11170, exon 4 of 12)
AT5G11170	Chr5	3554894	3554898	Exon (AT5G11170.1/AT5G11170, exon 6 of 12)
AT5G11170	Chr5	3556327	3556342	Exon (AT5G11170.1/AT5G11170, exon 10 of 12)
AT5G11200	Chr5	3568278	3568279	Exon (AT5G11200.1/AT5G11200, exon 4 of 12)
AT5G11200	Chr5	3568642	3568667	Exon (AT5G11200.1/AT5G11200, exon 5 of 12)
AT5G11200	Chr5	3568939	3568965	Exon (AT5G11200.1/AT5G11200, exon 6 of 12)
AT5G11200	Chr5	3569823	3569839	Exon (AT5G11200.1/AT5G11200, exon 8 of 12)
AT5G11225	Chr5	3578335	3578366	Promoter
AT5G11240	Chr5	3583597	3583606	Exon (AT5G11240.1/AT5G11240, exon 4 of 14)
AT5G11250	Chr5	3590958	3590972	Exon (AT5G11250.2/AT5G11250, exon 2 of 4)
AT5G11340	Chr5	3620449	3620464	Exon (AT5G11340.1/AT5G11340, exon 2 of 3)
AT5G11420	Chr5	3645494	3645530	Exon (AT5G11420.1/AT5G11420, exon 2 of 3)
AT5G11420	Chr5	3645630	3645648	Exon (AT5G11420.1/AT5G11420, exon 2 of 3)
AT5G11460	Chr5	3658254	3658266	Exon (AT5G11460.1/AT5G11460, exon 2 of 3)
AT5G11480	Chr5	3671347	3671386	Promoter
AT5G11490	Chr5	3672959	3672974	Intron (AT5G11490.1/AT5G11490, intron 2 of 10)
AT5G11500	Chr5	3678371	3678399	Exon (AT5G11500.2/AT5G11500, exon 4 of 6)
AT5G11510	Chr5	3680699	3680708	Intron (AT5G11510.1/AT5G11510, intron 3 of 11)
AT5G11510	Chr5	3684052	3684066	Exon (AT5G11510.1/AT5G11510, exon 10 of 12)
AT5G11520	Chr5	3686657	3686674	Exon (AT5G11520.1/AT5G11520, exon 5 of 11)
AT5G11550	Chr5	3708981	3709001	Promoter
AT5G11560	Chr5	3713901	3713917	Promoter
AT5G11580	Chr5	3719715	3719729	5' UTR
AT5G11660	Chr5	3749707	3749713	Exon (AT5G11660.1/AT5G11660, exon 4 of 5)
AT5G11670	Chr5	3757028	3757040	Exon (AT5G11670.1/AT5G11670, exon 14 of 19)
AT5G11700	Chr5	3769321	3769334	Intron (AT5G11700.2/AT5G11700, intron 3 of 21)
AT5G11710	Chr5	3775171	3775178	Exon (AT5G11710.1/AT5G11710, exon 10 of 12)
AT5G11710	Chr5	3775673	3775692	Exon (AT5G11710.1/AT5G11710, exon 11 of 12)
AT5G11740	Chr5	3784310	3784334	5' UTR
AT5G11740	Chr5	3784342	3784405	Promoter
AT5G11740	Chr5	3784447	3784513	3' UTR
AT5G11750	Chr5	3787383	3787416	Promoter
AT5G11770	Chr5	3792629	3792679	Promoter
AT5G11790	Chr5	3801462	3801470	Exon (AT5G11790.1/AT5G11790, exon 6 of 11)
AT5G11880	Chr5	3828010	3828013	Exon (AT5G11880.1/AT5G11880, exon 7 of 8)
AT5G11880	Chr5	3828507	3828537	Exon (AT5G11880.1/AT5G11880, exon 5 of 8)
AT5G11880	Chr5	3829798	3829813	Promoter
AT5G11900	Chr5	3834260	3834298	Promoter
AT5G11950	Chr5	3855581	3855615	Exon (AT5G11950.3/AT5G11950, exon 3 of 8)
AT5G11960	Chr5	3859376	3859381	Exon (AT5G11960.1/AT5G11960, exon 8 of 9)
AT5G11960	Chr5	3859394	3859405	Exon (AT5G11960.1/AT5G11960, exon 8 of 9)
AT5G11960	Chr5	3859584	3859589	Exon (AT5G11960.1/AT5G11960, exon 7 of 9)
AT5G12040	Chr5	3885417	3885423	Promoter
AT5G12040	Chr5	3887137	3887141	Exon (AT5G12040.1/AT5G12040, exon 7 of 10)
AT5G12080	Chr5	3898387	3898397	Exon (AT5G12080.1/AT5G12080, exon 7 of 7)
AT5G12090	Chr5	3910371	3910390	Exon (AT5G12090.1/AT5G12090, exon 2 of 2)
AT5G12140	Chr5	3923402	3923439	Exon (AT5G12140.1/AT5G12140, exon 2 of 3)
AT5G12140	Chr5	3923459	3923481	Exon (AT5G12140.1/AT5G12140, exon 2 of 3)
AT5G12140	Chr5	3923817	3923849	Promoter
AT5G12180	Chr5	3937810	3937817	Exon (AT5G12180.1/AT5G12180, exon 1 of 7)
AT5G12180	Chr5	3937944	3937947	Exon (AT5G12180.1/AT5G12180, exon 2 of 7)
AT5G12250	Chr5	3961770	3961803	Exon (AT5G12250.1/AT5G12250, exon 4 of 4)
AT5G12250	Chr5	3962638	3962669	Exon (AT5G12250.1/AT5G12250, exon 2 of 4)
AT5G12300	Chr5	3978894	3978906	Exon (AT5G12300.1/AT5G12300, exon 1 of 1)
AT5G12390	Chr5	4011158	4011172	Exon (AT5G12390.1/AT5G12390, exon 4 of 5)
AT5G12430	Chr5	4033945	4033965	Exon (AT5G12430.1/AT5G12430, exon 1 of 11)
AT5G12470	Chr5	4046238	4046251	Intron (AT5G12470.1/AT5G12470, intron 2 of 7)
AT5G12480	Chr5	4049159	4049175	Exon (AT5G12480.1/AT5G12480, exon 4 of 9)
AT5G12860	Chr5	4061226	4061256	Exon (AT5G12860.1/AT5G12860, exon 1 of 3)
AT5G12860	Chr5	4061381	4061438	Exon (AT5G12860.1/AT5G12860, exon 1 of 3)
AT5G12860	Chr5	4061672	4061702	Exon (AT5G12860.1/AT5G12860, exon 1 of 3)
AT5G12860	Chr5	4061739	4061771	Exon (AT5G12860.1/AT5G12860, exon 1 of 3)
AT5G12860	Chr5	4061794	4061875	Promoter
AT5G12920	Chr5	4082558	4082575	Promoter
AT5G12950	Chr5	4095982	4095993	Intron (AT5G12950.1/AT5G12950, intron 11 of 11)
AT5G12970	Chr5	4104173	4104185	Exon (AT5G12970.1/AT5G12970, exon 2 of 2)
AT5G13000	Chr5	4114398	4114411	Exon (AT5G13000.1/AT5G13000, exon 30 of 43)
AT5G13010	Chr5	4122913	4122927	Exon (AT5G13010.1/AT5G13010, exon 2 of 17)
AT5G13030	Chr5	4134710	4134725	Exon (AT5G13030.1/AT5G13030, exon 4 of 8)
AT5G13110	Chr5	4159072	4159087	Promoter
AT5G13120	Chr5	4164053	4164078	Exon (AT5G13120.1/AT5G13120, exon 3 of 6)
AT5G13120	Chr5	4164453	4164462	Promoter
AT5G13180	Chr5	4197089	4197120	Exon (AT5G13180.1/AT5G13180, exon 2 of 3)
AT5G13180	Chr5	4197328	4197337	Exon (AT5G13180.1/AT5G13180, exon 3 of 3)
AT5G13190	Chr5	4205032	4205056	3' UTR
AT5G13300	Chr5	4257037	4257052	Exon (AT5G13300.1/AT5G13300, exon 16 of 19)
AT5G13300	Chr5	4260547	4260559	Intron (AT5G13300.1/AT5G13300, intron 4 of 18)
AT5G13370	Chr5	4289459	4289472	3' UTR
AT5G13390	Chr5	4292998	4293011	Promoter
AT5G13390	Chr5	4295156	4295168	Intron (AT5G13390.1/AT5G13390, intron 3 of 3)
AT5G13420	Chr5	4303236	4303253	Exon (AT5G13420.1/AT5G13420, exon 4 of 7)
AT5G13430	Chr5	4305634	4305676	Exon (AT5G13430.1/AT5G13430, exon 2 of 2)
AT5G13430	Chr5	4305751	4305780	Exon (AT5G13430.1/AT5G13430, exon 2 of 2)
AT5G13440	Chr5	4308517	4308553	Exon (AT5G13440.1/AT5G13440, exon 2 of 2)
AT5G13440	Chr5	4308646	4308686	Exon (AT5G13440.1/AT5G13440, exon 2 of 2)
AT5G13440	Chr5	4308693	4308716	Exon (AT5G13440.1/AT5G13440, exon 2 of 2)
AT5G13440	Chr5	4308743	4308802	Exon (AT5G13440.1/AT5G13440, exon 2 of 2)
AT5G13450	Chr5	4311559	4311574	Promoter
AT5G13490	Chr5	4336252	4336259	Exon (AT5G13490.1/AT5G13490, exon 2 of 4)
AT5G02095	Chr5	4341332	4341374	Promoter
AT5G02095	Chr5	4341533	4341566	Promoter
AT5G02095	Chr5	4341673	4341715	Promoter
AT5G13520	Chr5	4344342	4344377	Promoter
AT5G13560	Chr5	4360626	4360644	3' UTR
AT5G13570	Chr5	4368172	4368186	Exon (AT5G13570.1/AT5G13570, exon 3 of 8)
AT5G13570	Chr5	4370257	4370272	3' UTR
AT5G13630	Chr5	4388120	4388130	Exon (AT5G13630.1/AT5G13630, exon 4 of 5)
AT5G13630	Chr5	4389117	4389120	Exon (AT5G13630.1/AT5G13630, exon 3 of 5)
AT5G13630	Chr5	4389628	4389640	Exon (AT5G13630.1/AT5G13630, exon 3 of 5)
AT5G13630	Chr5	4391152	4391158	Exon (AT5G13630.1/AT5G13630, exon 1 of 5)
AT5G13630	Chr5	4391248	4391263	Exon (AT5G13630.1/AT5G13630, exon 1 of 5)
AT5G13630	Chr5	4391480	4391498	Exon (AT5G13630.1/AT5G13630, exon 1 of 5)
AT5G13630	Chr5	4391715	4391725	Exon (AT5G13630.1/AT5G13630, exon 1 of 5)
AT5G13630	Chr5	4391896	4391916	Exon (AT5G13630.1/AT5G13630, exon 1 of 5)
AT5G13640	Chr5	4395644	4395660	Intron (AT5G13640.1/AT5G13640, intron 3 of 5)
AT5G13700	Chr5	4420700	4420713	Exon (AT5G13700.1/AT5G13700, exon 8 of 9)
AT5G13710	Chr5	4424788	4424817	Exon (AT5G13710.1/AT5G13710, exon 10 of 14)
AT5G13740	Chr5	4434667	4434676	Exon (AT5G13740.2/AT5G13740, exon 11 of 16)
AT5G13770	Chr5	4446166	4446168	Exon (AT5G13770.1/AT5G13770, exon 1 of 1)
AT5G13800	Chr5	4454102	4454114	Exon (AT5G13800.1/AT5G13800, exon 3 of 7)
AT5G13840	Chr5	4471081	4471121	Promoter
AT5G02115	Chr5	4471667	4471673	Promoter
AT5G13850	Chr5	4472129	4472140	Exon (AT5G13850.1/AT5G13850, exon 3 of 4)
AT5G13930	Chr5	4489041	4489046	Exon (AT5G13930.1/AT5G13930, exon 2 of 2)
AT5G13930	Chr5	4489669	4489695	Exon (AT5G13930.1/AT5G13930, exon 2 of 2)
AT5G13930	Chr5	4489990	4489994	Exon (AT5G13930.1/AT5G13930, exon 2 of 2)
AT5G13980	Chr5	4511800	4511812	Exon (AT5G13980.1/AT5G13980, exon 16 of 29)
AT5G14030	Chr5	4526941	4526993	Promoter
AT5G14030	Chr5	4527015	4527060	Promoter
AT5G14030	Chr5	4527368	4527376	Exon (AT5G14030.1/AT5G14030, exon 2 of 6)
AT5G14030	Chr5	4527844	4527868	Exon (AT5G14030.1/AT5G14030, exon 4 of 6)
AT5G14030	Chr5	4528189	4528237	3' UTR
AT5G14035	Chr5	4530515	4530547	Promoter
AT5G14040	Chr5	4531502	4531518	Exon (AT5G14040.1/AT5G14040, exon 4 of 6)
AT5G14040	Chr5	4531803	4531815	Exon (AT5G14040.1/AT5G14040, exon 3 of 6)
AT5G14040	Chr5	4532035	4532043	Exon (AT5G14040.1/AT5G14040, exon 2 of 6)
AT5G14040	Chr5	4532087	4532170	Exon (AT5G14040.1/AT5G14040, exon 2 of 6)
AT5G14040	Chr5	4532752	4532778	Promoter
AT5G14040	Chr5	4532790	4532798	Promoter
AT5G14120	Chr5	4557419	4557424	Exon (AT5G14120.1/AT5G14120, exon 2 of 3)
AT5G14200	Chr5	4577211	4577235	Exon (AT5G14200.1/AT5G14200, exon 5 of 9)
AT5G14200	Chr5	4577660	4577662	3' UTR
AT5G14200	Chr5	4577744	4577767	3' UTR
AT5G14250	Chr5	4598128	4598164	Promoter
AT5G14260	Chr5	4601652	4601674	Exon (AT5G14260.1/AT5G14260, exon 2 of 12)
AT5G14260	Chr5	4602228	4602230	Exon (AT5G14260.1/AT5G14260, exon 4 of 12)
AT5G14260	Chr5	4602332	4602359	Exon (AT5G14260.1/AT5G14260, exon 5 of 12)
AT5G14260	Chr5	4602722	4602757	Exon (AT5G14260.1/AT5G14260, exon 6 of 12)
AT5G14260	Chr5	4602882	4602918	Exon (AT5G14260.1/AT5G14260, exon 7 of 12)
AT5G14320	Chr5	4617875	4617885	3' UTR
AT5G14320	Chr5	4617959	4617996	3' UTR
AT5G14320	Chr5	4618234	4618235	Exon (AT5G14320.1/AT5G14320, exon 2 of 3)
AT5G14320	Chr5	4618305	4618367	Exon (AT5G14320.1/AT5G14320, exon 2 of 3)
AT5G14320	Chr5	4618389	4618419	Exon (AT5G14320.1/AT5G14320, exon 2 of 3)
AT5G14320	Chr5	4618457	4618457	Exon (AT5G14320.1/AT5G14320, exon 2 of 3)
AT5G14320	Chr5	4618656	4618708	Promoter
AT5G14330	Chr5	4619993	4620032	Exon (AT5G14330.1/AT5G14330, exon 2 of 2)
AT5G14330	Chr5	4620079	4620119	Promoter
AT5G14345	Chr5	4626378	4626393	Promoter
AT5G14520	Chr5	4681016	4681027	Exon (AT5G14520.1/AT5G14520, exon 12 of 13)
AT5G02255	Chr5	4690391	4690408	Promoter
AT5G14740	Chr5	4760734	4760771	Exon (AT5G14740.3/AT5G14740, exon 4 of 10)
AT5G14740	Chr5	4760787	4760871	Exon (AT5G14740.3/AT5G14740, exon 4 of 10)
AT5G14740	Chr5	4760989	4760990	Exon (AT5G14740.3/AT5G14740, exon 5 of 10)
AT5G14740	Chr5	4761012	4761035	Exon (AT5G14740.3/AT5G14740, exon 5 of 10)
AT5G14740	Chr5	4761172	4761278	Exon (AT5G14740.3/AT5G14740, exon 6 of 10)
AT5G14740	Chr5	4761427	4761460	Exon (AT5G14740.3/AT5G14740, exon 7 of 10)
AT5G14740	Chr5	4761967	4762067	Exon (AT5G14740.3/AT5G14740, exon 9 of 10)
AT5G14740	Chr5	4762230	4762273	Exon (AT5G14740.3/AT5G14740, exon 10 of 10)
AT5G14740	Chr5	4762290	4762304	Exon (AT5G14740.3/AT5G14740, exon 10 of 10)
AT5G14740	Chr5	4762338	4762395	3' UTR
AT5G14780	Chr5	4778067	4778070	Exon (AT5G14780.1/AT5G14780, exon 3 of 5)
AT5G14800	Chr5	4786771	4786782	Exon (AT5G14800.1/AT5G14800, exon 5 of 7)
AT5G14910	Chr5	4823855	4823930	Promoter
AT5G14910	Chr5	4824358	4824378	Exon (AT5G14910.1/AT5G14910, exon 3 of 5)
AT5G14920	Chr5	4826948	4827009	Exon (AT5G14920.1/AT5G14920, exon 3 of 4)
AT5G14930	Chr5	4830192	4830206	3' UTR
AT5G14960	Chr5	4843956	4843970	5' UTR
AT5G15020	Chr5	4863342	4863354	Exon (AT5G15020.1/AT5G15020, exon 11 of 23)
AT5G15020	Chr5	4864593	4864608	Exon (AT5G15020.1/AT5G15020, exon 6 of 23)
AT5G15090	Chr5	4889631	4889659	3' UTR
AT5G15090	Chr5	4889673	4889687	Exon (AT5G15090.2/AT5G15090, exon 6 of 7)
AT5G15090	Chr5	4889807	4889878	Exon (AT5G15090.2/AT5G15090, exon 6 of 7)
AT5G15120	Chr5	4899283	4899296	Exon (AT5G15120.1/AT5G15120, exon 2 of 5)
AT5G15175	Chr5	4929596	4929615	Promoter
AT5G15200	Chr5	4935169	4935242	Exon (AT5G15200.1/AT5G15200, exon 3 of 3)
AT5G15200	Chr5	4935277	4935309	3' UTR
AT5G15200	Chr5	4935664	4935696	Exon (AT5G15200.1/AT5G15200, exon 2 of 3)
AT5G15200	Chr5	4935924	4935986	Promoter
AT5G15220	Chr5	4941580	4941618	Exon (AT5G15220.2/AT5G15220, exon 4 of 4)
AT5G15230	Chr5	4945286	4945307	Promoter
AT5G15230	Chr5	4945451	4945471	Exon (AT5G15230.1/AT5G15230, exon 3 of 4)
AT5G15230	Chr5	4945845	4945853	Exon (AT5G15230.1/AT5G15230, exon 4 of 4)
AT5G15230	Chr5	4945940	4945954	Exon (AT5G15230.1/AT5G15230, exon 4 of 4)
AT5G15230	Chr5	4945981	4945991	Exon (AT5G15230.1/AT5G15230, exon 4 of 4)
AT5G15260	Chr5	4954396	4954402	5' UTR
AT5G15260	Chr5	4954512	4954518	5' UTR
AT5G15300	Chr5	4969989	4970000	Promoter
AT5G15320	Chr5	4977852	4977864	Promoter
AT5G15320	Chr5	4978124	4978140	Intron (AT5G15320.1/AT5G15320, intron 2 of 2)
AT5G15320	Chr5	4978611	4978621	Exon (AT5G15320.1/AT5G15320, exon 3 of 3)
AT5G15350	Chr5	4986015	4986032	Promoter
AT5G15360	Chr5	4988833	4988847	Promoter
AT5G15450	Chr5	5014614	5014626	Exon (AT5G15450.1/AT5G15450, exon 9 of 9)
AT5G15450	Chr5	5014635	5014646	Exon (AT5G15450.1/AT5G15450, exon 9 of 9)
AT5G15450	Chr5	5015449	5015462	Exon (AT5G15450.1/AT5G15450, exon 8 of 9)
AT5G15450	Chr5	5015763	5015777	Exon (AT5G15450.1/AT5G15450, exon 8 of 9)
AT5G15490	Chr5	5028313	5028327	Exon (AT5G15490.1/AT5G15490, exon 2 of 2)
AT5G15490	Chr5	5029199	5029214	Exon (AT5G15490.1/AT5G15490, exon 2 of 2)
AT5G15530	Chr5	5039805	5039852	Exon (AT5G15530.1/AT5G15530, exon 4 of 7)
AT5G15550	Chr5	5059421	5059442	Exon (AT5G15550.3/AT5G15550, exon 11 of 13)
AT5G15550	Chr5	5059546	5059557	Intron (AT5G15550.3/AT5G15550, intron 10 of 12)
AT5G15650	Chr5	5092197	5092221	5' UTR
AT5G15650	Chr5	5092308	5092330	Promoter
AT5G15650	Chr5	5092404	5092451	Promoter
AT5G15650	Chr5	5093246	5093291	Exon (AT5G15650.1/AT5G15650, exon 2 of 4)
AT5G15650	Chr5	5093336	5093401	Exon (AT5G15650.1/AT5G15650, exon 2 of 4)
AT5G15650	Chr5	5093581	5093630	Exon (AT5G15650.1/AT5G15650, exon 3 of 4)
AT5G15650	Chr5	5093801	5093814	Exon (AT5G15650.1/AT5G15650, exon 4 of 4)
AT5G15650	Chr5	5094000	5094024	Exon (AT5G15650.1/AT5G15650, exon 4 of 4)
AT5G15690	Chr5	5114335	5114337	Promoter
AT5G15780	Chr5	5145181	5145212	Exon (AT5G15780.1/AT5G15780, exon 2 of 2)
AT5G15845	Chr5	5177302	5177313	Exon (AT5G15845.1/AT5G15845, exon 6 of 7)
AT5G15910	Chr5	5194906	5194920	Exon (AT5G15910.1/AT5G15910, exon 9 of 10)
AT5G15960	Chr5	5210044	5210048	Promoter
AT5G15960	Chr5	5210223	5210264	Exon (AT5G15960.1/AT5G15960, exon 2 of 3)
AT5G15960	Chr5	5210432	5210477	3' UTR
AT5G15970	Chr5	5211997	5212020	Promoter
AT5G15970	Chr5	5212207	5212223	Promoter
AT5G15970	Chr5	5212371	5212439	Exon (AT5G15970.1/AT5G15970, exon 3 of 3)
AT5G16010	Chr5	5228744	5228764	Exon (AT5G16010.1/AT5G16010, exon 2 of 2)
AT5G16030	Chr5	5238278	5238293	Promoter
AT5G16030	Chr5	5238873	5238916	Exon (AT5G16030.1/AT5G16030, exon 3 of 5)
AT5G16050	Chr5	5245118	5245141	Exon (AT5G16050.1/AT5G16050, exon 2 of 5)
AT5G16050	Chr5	5245289	5245319	Exon (AT5G16050.1/AT5G16050, exon 2 of 5)
AT5G16070	Chr5	5249471	5249504	Exon (AT5G16070.1/AT5G16070, exon 7 of 15)
AT5G16130	Chr5	5269146	5269181	Exon (AT5G16130.1/AT5G16130, exon 3 of 6)
AT5G16130	Chr5	5269388	5269408	Exon (AT5G16130.1/AT5G16130, exon 4 of 6)
AT5G16130	Chr5	5269553	5269562	Exon (AT5G16130.1/AT5G16130, exon 5 of 6)
AT5G16130	Chr5	5269657	5269681	Exon (AT5G16130.1/AT5G16130, exon 5 of 6)
AT5G16130	Chr5	5269801	5269827	Exon (AT5G16130.1/AT5G16130, exon 6 of 6)
AT5G16200	Chr5	5290266	5290281	5' UTR
AT5G16210	Chr5	5293370	5293384	Exon (AT5G16210.1/AT5G16210, exon 11 of 19)
AT5G16370	Chr5	5357921	5357931	Exon (AT5G16370.1/AT5G16370, exon 1 of 1)
AT5G16370	Chr5	5358242	5358270	Exon (AT5G16370.1/AT5G16370, exon 1 of 1)
AT5G16390	Chr5	5361857	5361898	Exon (AT5G16390.1/AT5G16390, exon 4 of 7)
AT5G16390	Chr5	5362181	5362198	Exon (AT5G16390.1/AT5G16390, exon 3 of 7)
AT5G16390	Chr5	5362872	5362898	Promoter
AT5G16400	Chr5	5364952	5364974	Promoter
AT5G16400	Chr5	5365060	5365085	Promoter
AT5G16400	Chr5	5365131	5365136	Promoter
AT5G16400	Chr5	5365225	5365241	Promoter
AT5G16440	Chr5	5372959	5372983	Exon (AT5G16440.1/AT5G16440, exon 4 of 6)
AT5G16470	Chr5	5379742	5379753	Promoter
AT5G16560	Chr5	5409946	5409959	Intron (AT5G16560.1/AT5G16560, intron 2 of 5)
AT5G16560	Chr5	5410745	5410746	Exon (AT5G16560.1/AT5G16560, exon 1 of 6)
AT5G02565	Chr5	5449100	5449154	Promoter
AT5G02575	Chr5	5449283	5449300	Promoter
AT5G02575	Chr5	5449477	5449504	Promoter
AT5G16620	Chr5	5452149	5452176	Exon (AT5G16620.1/AT5G16620, exon 5 of 14)
AT5G16630	Chr5	5459537	5459551	3' UTR
AT5G16660	Chr5	5466239	5466243	Exon (AT5G16660.1/AT5G16660, exon 3 of 4)
AT5G16660	Chr5	5466314	5466335	Exon (AT5G16660.1/AT5G16660, exon 3 of 4)
AT5G16660	Chr5	5466415	5466433	Exon (AT5G16660.1/AT5G16660, exon 2 of 4)
AT5G16710	Chr5	5484628	5484639	Exon (AT5G16710.1/AT5G16710, exon 5 of 6)
AT5G16770	Chr5	5515327	5515341	Exon (AT5G16770.1/AT5G16770, exon 2 of 4)
AT5G16780	Chr5	5520283	5520292	Exon (AT5G16780.2/AT5G16780, exon 6 of 15)
AT5G16780	Chr5	5520384	5520392	Exon (AT5G16780.2/AT5G16780, exon 5 of 15)
AT5G16870	Chr5	5547116	5547131	Intron (AT5G16870.1/AT5G16870, intron 7 of 7)
AT5G16890	Chr5	5553910	5553923	Intron (AT5G16890.1/AT5G16890, intron 6 of 8)
AT5G16930	Chr5	5570306	5570321	Exon (AT5G16930.1/AT5G16930, exon 6 of 8)
AT5G16980	Chr5	5580395	5580395	5' UTR
AT5G17000	Chr5	5585865	5585911	Exon (AT5G17000.1/AT5G17000, exon 3 of 5)
AT5G17020	Chr5	5600167	5600180	Exon (AT5G17020.1/AT5G17020, exon 22 of 32)
AT5G17150	Chr5	5638672	5638684	3' UTR
AT5G17170	Chr5	5649381	5649405	Promoter
AT5G17170	Chr5	5649966	5649995	Exon (AT5G17170.1/AT5G17170, exon 3 of 6)
AT5G17190	Chr5	5652421	5652528	Promoter
AT5G17230	Chr5	5660448	5660454	Exon (AT5G17230.1/AT5G17230, exon 5 of 7)
AT5G17230	Chr5	5660654	5660683	Exon (AT5G17230.1/AT5G17230, exon 5 of 7)
AT5G17230	Chr5	5660801	5660862	Exon (AT5G17230.1/AT5G17230, exon 4 of 7)
AT5G17230	Chr5	5661890	5661911	Exon (AT5G17230.1/AT5G17230, exon 2 of 7)
AT5G17230	Chr5	5661947	5661984	Exon (AT5G17230.1/AT5G17230, exon 2 of 7)
